time,open,high,low,close,volume,turnover,supertrend,upper_band,lower_band,rsi,blue(macd),red(macd_signal),green(macd_hist),blue(adx),green(pdi),red(mdi),vwma14,vwma7,blue(obv_sma5),red(obv_sma10)
1.71883E+12,64848,65089.5,64650,64940.2,6156.599,399369293.2411,67035.4376846905,67035.4376846905,,41.12836499,-444.5200171,-442.290007,-2.230010143,25.72598097,14.36624814,26.23550258,65352.73989,65149.33805,-237213.9152,-226576.2211
1.71884E+12,64940.2,65397.9,64811.1,65170.1,8181.077,532600018.6931,67035.4376846905,67035.4376846905,,44.21703378,-414.0311332,-436.6382322,22.60709901,25.30700913,16.54194077,24.74085985,65155.47193,65152.23566,-240500.9256,-232354.6189
1.71886E+12,65170.1,65978,65070,65843.1,13433.15,880999531.0889,67035.4376846905,67035.4376846905,,52.13391184,-331.7389178,-415.6583693,83.91945153,23.82125496,20.64701185,22.59572448,65117.10482,65223.10724,-238603.712,-232372.1204
1.71887E+12,65843.1,66458,65550.8,66156.3,16414.009,1084169161.8689,67035.4376846905,67035.4376846905,,55.31246941,-238.499844,-380.2266643,141.7268203,22.56263203,23.40004312,20.66761312,65125.59566,65417.99158,-231364.6228,-228522.6681
1.71888E+12,66156.3,66288.2,64616.1,64789.9,36203.085,2364621699.9862,67035.4376846905,67035.4376846905,,42.15916367,-271.7319105,-358.5277135,86.79580305,21.84969531,20.01072351,25.77072462,65050.26606,65217.76563,-229768.2728,-229959.4108
1.7189E+12,64789.9,65198.8,64514.2,65042.2,17609.611,1141800949.2917,67035.4376846905,67035.4376846905,,44.77075406,-274.5452741,-341.7312256,67.18595154,21.31469705,18.80947758,25.11722961,65036.82166,65219.37532,-225881.3204,-231547.6178
1.71891E+12,65042.2,65175.8,64833.6,64853.9,5546.083,360637816.2535,67035.4376846905,67035.4376846905,,43.20291562,-288.6418379,-331.1133481,42.47151017,20.81791296,18.22068591,24.33098685,65113.76148,65228.45464,-224739.8,-232620.3628
1.71893E+12,64853.9,65070.7,64311,64461.5,11715.447,758337651.3645,67027.2486457994,67027.2486457994,,40.0549737,-327.6993527,-330.430549,2.731196287,21.01683764,16.95200393,27.42663016,65156.72065,65162.36494,-228627.999,-233615.8555
1.71894E+12,64461.5,64720.1,64133.3,64147.7,13709.727,883685565.8949,66705.4987812194,66705.4987812194,,37.68988676,-379.5979828,-340.2640358,-39.33394705,21.40902533,16.02391551,27.58300471,65084.64497,65040.46034,-238540.9452,-234952.784
1.71896E+12,64147.7,64345.9,63422.1,63731.1,30330.629,1937424310.6821,66212.0589030975,66212.0589030975,,34.75582487,-449.1664482,-362.0445183,-87.12192993,22.51231113,14.66290674,31.7791327,64851.94654,64656.54608,-247279.4002,-238523.8365
1.71897E+12,63731.1,64339.8,63333,63701.7,31581.209,2013863851.0954,66212.0589030975,66212.0589030975,,34.5514051,-500.8982493,-389.8152645,-111.0829848,23.62087291,13.33369902,29.70056681,64666.94038,64283.17362,-265856.0192,-245868.6698
1.71899E+12,63701.7,64250,63433.1,64209.5,13084.85,835003747.8175,66212.0589030975,66212.0589030975,,41.00552044,-495.2123584,-410.8946833,-84.31767516,24.65025172,12.35504855,27.52064106,64611.2256,64126.92303,-280706.4516,-252723.1258
1.719E+12,64209.5,64440,63801.3,64108.3,8558.649,549023096.9986,66212.0589030975,66212.0589030975,,40.15564458,-493.1870894,-427.3531645,-65.83392491,25.17157763,13.36736967,25.91885163,64578.18151,63984.79831,-294925.5244,-261776.7617
1.71901E+12,64108.3,64296.8,63904.1,64286.6,4286.979,274960462.69,66212.0589030975,66212.0589030975,,42.41997866,-471.7566127,-436.2338541,-35.52275854,25.65566597,12.87132719,24.957043,64562.47342,63953.66588,-305545.256,-272043.1006
1.71903E+12,64286.6,64498.9,64204,64470,4883.001,314277606.0577,66212.0589030975,66212.0589030975,,44.7362546,-434.9600099,-435.9790853,1.019075346,25.61918302,14.49304776,24.22989469,64549.58908,63921.45615,-309122.2616,-278200.8309
1.71904E+12,64470,64491.5,64171.2,64238.3,4422.65,284301633.8395,66212.0589030975,66212.0589030975,,42.41486543,-419.6571444,-432.7146971,13.05755267,25.63306354,14.01540588,23.7688482,64519.11784,63903.95242,-307267.5554,-286561.7873
1.71906E+12,64238.3,64371.5,64220.4,64273.7,2214.196,142310684.4334,66129.7516913089,66129.7516913089,,42.90235846,-400.0613707,-426.1840318,26.12266114,25.64595259,13.78460931,23.3774383,64427.73051,63991.75891,-307586.98,-294146.7158
1.71907E+12,64273.7,64347.1,64190,64260,1649.775,106023014.2814,65966.101522178,65966.101522178,,42.75152018,-381.24233,-417.1956915,35.95336143,25.70831338,13.53504653,23.304537,64273.53188,64237.35798,-306524.6298,-300725.0771
1.71909E+12,64260,64301.5,64212.7,64223.1,1241.374,79762895.5214,65811.5363699602,65811.5363699602,,42.31993563,-365.0970152,-406.7759562,41.67894099,25.76621982,13.38750762,23.05050567,64149.17861,64250.08216,-306567.9502,-306056.6031
1.7191E+12,64223.1,64484.1,64223.1,64376,3489.102,224654233.0123,65811.5363699602,65811.5363699602,,44.80632666,-336.0897513,-392.6387152,56.54896392,25.25850967,15.27439273,22.28171578,64039.9404,64324.57615,-306890.0504,-308006.156
1.71912E+12,64376,64418.5,64299.7,64388.3,1813.268,116697829.1966,65724.3034596678,65724.3034596678,,45.0116775,-308.5519833,-375.8213689,67.26938556,24.78706454,15.02869058,21.92329462,64010.74358,64338.69608,-305964.967,-306616.2612
1.71913E+12,64388.3,64409.4,64224.6,64310,2379.239,153014773.1218,65601.123113701,65601.123113701,,43.89214849,-289.7067008,-358.5984353,68.89173442,24.51652519,14.6343348,22.414386,63973.79244,64297.47305,-305958.5706,-306772.7753
1.71914E+12,64310,64406.3,64032.8,64064.1,4915.845,315524205.9575,65487.3108023309,65487.3108023309,,40.48648542,-291.2563319,-345.1300146,53.87368264,24.67925222,13.84367135,23.9778307,63956.89846,64247.45135,-306605.3882,-306565.009
1.71916E+12,64064.1,64160,63878.3,64124,3582.375,229417194.7713,65244.6447220978,65244.6447220978,,41.6737081,-284.3729223,-332.9785961,48.6056738,25.14319708,13.26170359,25.27546588,64041.4276,64221.21417,-306287.456,-306427.7031
1.71917E+12,64124,64133.3,63123.1,63179.9,14610.058,928713026.8811,65034.205249888,65034.205249888,,31.1322089,-351.0520411,-336.5932851,-14.45875593,26.75145503,11.40938724,32.18682021,64015.30747,63744.25361,-309589.3558,-308239.7031
1.71919E+12,63179.9,63329.9,62631,62815.1,20557.318,1295313125.4753,64455.5247248992,64455.5247248992,,28.16732708,-428.3937775,-354.9533836,-73.44039388,28.78278928,10.33397357,35.78968011,63669.0899,63360.68193,-317365.3728,-311665.1699
1.7192E+12,62815.1,62923,62111,62429.9,22931.155,1431984726.6403,64088.1672524093,64088.1672524093,,25.4149791,-514.8353798,-386.9297828,-127.9055969,31.11937917,9.243813936,38.76982263,63323.03302,63009.12502,-329251.773,-317605.1718
1.71922E+12,62429.9,62951.7,60348.5,61234.6,57569.017,3541620600.1896,63845.1105271684,63845.1105271684,,19.15888515,-672.0447789,-443.9527821,-228.0919969,34.22231644,6.775917002,46.49491988,62472.75809,62182.07955,-351668.8076,-329137.0979
1.71923E+12,61234.6,61673.3,60622.6,60812.6,25433.43,1556552898.0355,63438.6694744515,63438.6694744515,,17.51924306,-821.2197238,-519.4061704,-301.8135534,37.10361534,6.071357742,41.66038216,62161.16753,61915.41105,-379889.0032,-343088.2296
1.71924E+12,60812.6,61027.1,59000.8,59290.1,60886.406,3658964219.9044,62683.4875270064,62683.4875270064,,13.14752336,-1050.189043,-625.5627449,-424.6262979,40.26217984,4.993086067,48.47615027,61337.08321,61086.45461,-417364.4684,-363476.9121
1.71926E+12,59290.1,60409.5,58320,60257.1,33911.324,2014937049.1995,62394.1837743058,62394.1837743058,,25.81043687,-1140.473392,-728.5448743,-411.9285176,43.33825821,4.170543562,45.85779981,61167.94191,60921.10338,-443946.2052,-380655.789
1.71927E+12,60257.1,61555,60217.9,61271.8,18678.508,1136144296.4429,62394.1837743058,62394.1837743058,,36.30475687,-1117.267416,-806.2893826,-310.9780333,44.06325329,12.47961305,41.18251222,61156.31946,60810.87722,-462206.0094,-395728.8912
1.71929E+12,61271.8,61388.1,60581,60640.3,16167.116,986314230.5063,62394.1837743058,62394.1837743058,,33.16093035,-1136.729772,-872.3774605,-264.3523114,44.73646301,11.70394562,38.62282282,61113.97528,60624.27498,-472185.4334,-411927.1205
1.7193E+12,60640.3,61588.8,60624.8,61162.7,22033.916,1347245374.0394,62394.1837743058,62394.1837743058,,37.94795472,-1097.350937,-917.3721557,-179.9787809,45.01059546,12.37876735,35.76358762,61080.23064,60498.3951,-472671.3882,-426280.1957
1.71932E+12,61162.7,62102.8,60933,61779.6,34386.155,2116043012.3755,62394.1837743058,62394.1837743058,,43.12796144,-1004.781753,-934.8540752,-69.92767781,44.40411895,15.16271988,32.60886738,61133.62701,60506.30594,-454102.8308,-435733.6496
1.71933E+12,61779.6,62401.3,61110.7,61931,27769.278,1714691648.0908,62394.1837743058,62394.1837743058,,44.35565795,-908.7280421,-929.6288686,20.90082644,43.37005056,15.91840707,29.51547974,61173.75866,60654.89227,-436762.6826,-440354.4439
1.71935E+12,61931,62141.4,61614,61764.4,8655.335,535684092.2352,62394.1837743058,62394.1837743058,,43.24927652,-836.4064391,-910.9843827,74.57794355,42.40984419,15.28048318,28.33265852,61148.98475,61228.52792,-424889.303,-443547.6562
1.71936E+12,61764.4,62467.9,61589.3,61891.5,11921.754,739313606.5555,62394.1837743058,62394.1837743058,,44.38892876,-760.0734859,-880.8022033,120.7287174,40.98251419,16.74811706,26.43228191,61144.17653,61521.09717,-407398.1494,-439791.7914
1.71937E+12,61891.5,61947.8,61482.6,61694.7,10178.039,627479978.6157,62394.1837743058,62394.1837743058,,42.95067612,-707.3058047,-846.1029236,138.7971189,39.76746045,16.1311652,26.30350275,61079.12622,61570.0893,-396349.3868,-434510.3875
1.71939E+12,61694.7,61725.4,61120,61403.8,13048.472,800600141.2007,62394.1837743058,62394.1837743058,,40.8440262,-681.1088374,-813.1041064,131.995269,39.00803611,15.33925324,27.95254308,60992.62162,61670.5807,-394787.5496,-424445.1902
1.7194E+12,61403.8,61940,61131,61432.9,20100.429,1236799455.5351,62394.1837743058,62394.1837743058,,41.15495875,-650.5008563,-780.5834563,130.0826,37.92012805,16.07746553,26.10805256,60925.79032,61721.45444,-394759.4822,-415761.0824
1.71942E+12,61432.9,61506.6,60676,60962.5,23495.469,1433506641.3373,62394.1837743058,62394.1837743058,,37.70491534,-656.6319155,-755.7931482,99.16123269,37.38110456,14.98422089,28.057682,60874.00845,61549.26026,-397699.4416,-411294.3723
1.71943E+12,60962.5,61116,60666,60838.5,9319.644,567414583.4909,62394.1837743058,62394.1837743058,,36.82846944,-663.844205,-737.4033595,73.55915455,36.8907489,14.41242364,27.07180193,60877.97204,61371.1707,-404887.6806,-406142.915
1.71945E+12,60838.5,61275,60725.9,61009.3,8744.791,533289853.9026,62394.1837743058,62394.1837743058,,38.93407467,-648.3046118,-719.58361,71.27899819,36.12014396,15.10691593,25.77909756,61256.54938,61303.32533,-408291.3536,-402320.3702
1.71946E+12,61009.3,61166.9,60564.8,60760.2,9534.833,579804206.6856,62394.1837743058,62394.1837743058,,36.99722782,-648.6128552,-705.389459,56.77660385,35.59242819,14.30054211,25.83126128,61381.14699,61174.21639,-410992.2988,-402889.9242
1.71948E+12,60760.2,61441.9,60694.2,61166.6,11275.329,689054462.8555,62394.1837743058,62394.1837743058,,42.06128861,-609.0433837,-686.120244,77.07686027,34.53778399,15.79827381,24.11016847,61379.48503,61117.85711,-415458.264,-405108.8731
1.71949E+12,61166.6,62380,61122.7,61561.1,32959.987,2034915064.5052,62394.1837743058,62394.1837743058,,46.5523201,-539.6309102,-656.8223772,117.191467,32.17165999,22.13058983,21.51430302,61453.16947,61212.09705,-408633.138,-403166.2898
1.7195E+12,61561.1,61987.7,61386.1,61432.8,11612.796,716311477.8426,62394.1837743058,62394.1837743058,,45.32191023,-489.333036,-623.324509,133.991473,29.97454484,20.96732511,20.38343258,61479.62257,61194.56193,-402266.6424,-403577.1615
1.71952E+12,61432.8,61678.7,61323.2,61659.5,4946.981,304419933.0284,62394.1837743058,62394.1837743058,,47.94021613,-426.2650942,-583.912626,157.6475318,27.83486142,20.28866019,20.29636197,61433.32135,61282.26486,-396659.7088,-402475.5312
1.71953E+12,61659.5,62218,61443,61788.4,13092.13,809728641.0496,62394.1837743058,62394.1837743058,,49.42322671,-361.7125462,-539.4726101,177.7600638,26.66884268,23.77030025,18.86295694,61384.76592,61399.03263,-386527.3826,-398759.8407
1.71955E+12,61788.4,61796,61200.3,61315,7892.16,485222652.7805,62394.1837743058,62394.1837743058,,44.4186509,-344.7792103,-500.5339301,155.7547198,25.16467281,22.45743128,20.0713681,61364.37252,61429.09292,-380228.5542,-397843.4091
1.71956E+12,61315,61780,61155.1,61666.3,8695.691,534448824.4762,62394.1837743058,62394.1837743058,,48.57972235,-299.5593123,-460.3390066,160.7796942,23.68873117,21.13848192,19.31736602,61344.58409,61522.38338,-378782.585,-393707.8615
1.71958E+12,61666.3,61859.6,60695.4,61020,30556.379,1872030848.5379,62394.1837743058,62394.1837743058,,42.3048243,-312.2735311,-430.7259115,118.4523804,22.4450737,18.91021938,21.44343048,61278.90828,61419.06849,-381125.3324,-391695.9874
1.71959E+12,61020,61074.9,60040.3,60100.9,18794.016,1138593410.5767,62394.1837743058,62394.1837743058,,35.31825222,-391.9946594,-422.9796611,30.98500163,22.2051412,17.17730482,25.28088234,61166.26928,61110.92967,-388216.2792,-392437.994
1.7196E+12,60100.9,60439.6,60011.5,60406.1,6632.399,399743188.8124,62394.1837743058,62394.1837743058,,38.92522269,-425.6406185,-423.5118526,-2.128765992,22.01950183,16.50338079,24.55296619,61113.61932,61018.08618,-396599.1722,-391563.2774
1.71962E+12,60406.1,60959.8,60378.1,60713.8,10177.833,617841617.1343,62394.1837743058,62394.1837743058,,42.4119718,-422.6049384,-423.3304697,0.725531289,20.89752609,20.46271426,23.21989109,61110.80403,60952.66469,-401368.0666,-390798.3104
1.71963E+12,60713.8,61115.2,60666,61033,5797.478,353091068.3951,62394.1837743058,62394.1837743058,,45.86467783,-389.947298,-416.6538354,26.70653735,19.59352699,21.07323996,22.2167621,61122.35113,60834.35535,-406716.6036,-392749.5943
1.71965E+12,61033,61198.9,60870,61070,5966.203,364009761.6512,62394.1837743058,62394.1837743058,,46.26683272,-356.9654168,-404.7161517,47.75073485,18.23873663,21.21737117,21.48488453,61126.15181,60806.79335,-404760.6242,-392942.9783
1.71966E+12,61070,61156,60918.5,61086.1,4359.536,266092838.2703,62394.1837743058,62394.1837743058,,46.45323649,-325.7725992,-388.9274412,63.15484201,16.980717,20.68740504,20.94823647,61145.33856,60730.75951,-398173.9344,-393195.1068
1.71968E+12,61086.1,61111,60880.1,61018.5,2827.594,172410371.1288,62394.1837743058,62394.1837743058,,45.73581533,-303.0138663,-371.7447262,68.73085994,15.88593517,20.16018009,20.83819955,61141.69683,60583.66904,-393479.2432,-395039.2077
1.71969E+12,61018.5,61074,60762.3,60939.9,3337.562,203397097.9049,62394.1837743058,62394.1837743058,,44.86814087,-287.9998862,-354.9957582,66.99587204,15.10134465,19.43993183,21.44392257,61034.06325,60846.13652,-391487.631,-396427.8488
1.71971E+12,60939.9,61040.8,60703.6,60857.7,4108.791,250100234.6668,62394.1837743058,62394.1837743058,,43.92951874,-279.5120113,-339.8990088,60.38699751,14.49108344,18.66313428,21.28265436,60991.95845,60927.23043,-391477.2726,-399096.9381
1.71972E+12,60857.7,61776.5,60673,61509.9,15145.537,928661876.6967,62394.1837743058,62394.1837743058,,52.43225882,-217.6492944,-315.4490659,97.79977152,14.43609162,24.58916242,18.65547951,61025.0206,61191.94848,-389631.0474,-397195.8358
1.71973E+12,61509.9,61696.6,61370.1,61513.6,7957.301,489625652.2485,62394.1837743058,62394.1837743058,,52.476288,-166.4058633,-285.6404254,119.2345621,14.38502778,23.65859537,17.94947032,60978.84624,61271.60014,-387065.2692,-392619.6018
1.71975E+12,61513.6,61835,61280.5,61679.3,10708.017,659244513.9796,62394.1837743058,62394.1837743058,,54.50713325,-111.1432792,-250.7409962,139.597717,14.58329271,23.74280489,16.78750507,61014.73648,61386.54534,-381792.3688,-387635.806
1.71976E+12,61679.3,62077.7,61540.7,61987.3,8261.819,510955995.5902,62394.1837743058,62394.1837743058,,58.09202498,-42.0099922,-208.9947954,166.9848032,15.18168035,25.09957887,15.72578218,61032.33539,61506.38361,-374199.5922,-382843.6116
1.71978E+12,61987.3,63041.3,61777.2,62749.5,23666.421,1478550157.4822,60497.630671496,,60497.630671496,65.36553628,73.43528955,-152.5087784,225.9440679,17.00513822,32.16435936,13.55284434,61353.42434,61927.22756,-361051.7732,-376264.5229
1.71979E+12,62749.5,63790,62556.3,63398.2,23302.377,1476105356.3601,61082.5826043464,,61082.5826043464,70.11892466,214.7951509,-79.04799253,293.8431434,19.38282498,35.78138413,11.83419739,61891.71322,62330.58038,-346272.5862,-367951.8168
1.71981E+12,63398.2,63470,63165,63233.7,7528.915,476660441.2703,61344.4893439118,,61344.4893439118,67.58579766,309.9768639,-1.243021255,311.2198851,21.59067697,34.61277936,11.44769754,62041.60114,62463.65708,-334590.6424,-360827.9558
1.71982E+12,63233.7,63277.1,62560.3,62637.7,11662.342,733204796.1851,61344.4893439118,,61344.4893439118,59.23605845,333.4727716,65.70013732,267.7726343,22.2292853,31.97014002,17.01453427,62193.61825,62640.64073,-327382.7704,-354587.5696
1.71984E+12,62637.7,63133,62464.4,63108.3,18845.7,1183527275.3179,61344.4893439118,,61344.4893439118,63.11131927,385.6217276,129.6844554,255.9372722,22.61749862,29.69290833,16.82426979,62355.90686,62811.65749,-318058.1222,-346128.8572
1.71985E+12,63108.3,63845,62931.6,63186.4,19517.411,1236942445.3996,61344.4893439118,,61344.4893439118,63.72760874,428.3148215,189.4105286,238.9042929,23.74979066,34.27038287,15.22840392,62504.02544,62984.01471,-309563.276,-335307.5246
1.71986E+12,63186.4,63390,62771.3,62860.1,8071.361,508682745.3065,61344.4893439118,,61344.4893439118,59.27214424,430.8531165,237.6990462,193.1540704,24.45550572,32.05256087,15.91961375,62558.92686,63048.26754,-307343.1774,-326807.8818
1.71988E+12,62860.1,63259,62738.1,63093.7,5112.764,321905857.8467,61344.4893439118,,61344.4893439118,61.35518171,446.56656,279.472549,167.0940111,25.03697732,30.27605772,15.39052805,62601.32372,63125.92573,-302594.743,-318592.6927
1.71989E+12,63093.7,63209.8,62550.1,62590.9,7350.878,461663182.3666,61344.4893439118,,61344.4893439118,54.85227806,413.6791832,306.3138758,107.3653074,25.15025987,28.14825421,16.31170821,62633.25839,62994.31311,-296984.0158,-312183.3931
1.71991E+12,62590.9,62838,62401.3,62803,10438.566,653798974.5326,61344.4893439118,,61344.4893439118,56.92623161,400.1180852,325.0747177,75.04336755,24.92100566,26.80526155,17.15915939,62684.32156,62947.40688,-293054.7154,-305556.4188
1.71992E+12,62803,63139.2,61801.9,61911.7,27975.766,1744914519.3503,61344.4893439118,,61344.4893439118,47.12870203,313.8326885,322.8263118,-8.993623383,23.50406938,23.16099799,20.91996682,62664.21945,62686.77439,-298624.0504,-304093.6632
1.71994E+12,61911.7,62354.8,61779.6,61923.6,12334.982,765399088.5288,61344.4893439118,,61344.4893439118,47.25921644,243.6030165,306.9816528,-63.3786363,22.14699919,21.78885654,19.91027452,62664.32366,62495.61407,-300112.1168,-303727.6471
1.71995E+12,61923.6,62158.6,61854.7,62092.6,6239.882,386876986.5658,61344.4893439118,,61344.4893439118,49.17795181,199.2851479,285.4423518,-86.15720388,20.88686259,21.07833947,19.26101649,62701.00166,62289.26413,-301374.7596,-301984.7513
1.71996E+12,62092.6,62250,60555.1,60967.7,24813.858,1522187526.1658,63689.7555079849,63689.7555079849,,39.00586027,72.55650277,242.865182,-170.3086792,21.09822211,17.6261435,28.66458162,62521.58946,61892.51185,-306129.9984,-301557.0071
1.71998E+12,60967.7,61169.8,60777.8,60842.3,10953.447,667591369.7035,63149.8849571864,63149.8849571864,,38.06074366,-37.56259531,186.7796265,-224.3422218,21.29448453,16.93530162,27.54109745,62399.06539,61716.2528,-315163.6398,-304109.1776
1.71999E+12,60842.3,60956.1,59500.2,60352.4,36956.617,2228840424.1785,62623.3964614678,62623.3964614678,,34.53972007,-162.4905201,116.9255972,-279.4161173,22.76174884,14.64021551,35.70110229,61923.03625,61278.11045,-325993.4514,-312308.7509
